Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	nuclear transport	IAO:0000115	Transport of proteins or RNAs into or out of the nucleus.
ERROR	duplicate_definition	nuclear import	IAO:0000115	Transport of proteins or RNAs into or out of the nucleus.
ERROR	missing_ontology_description	obo:apo.owl	dc11:description	
ERROR	duplicate_label	homozygous diploid	rdfs:label	homozygous diploid
ERROR	duplicate_label	homozygous diploid	rdfs:label	homozygous diploid
ERROR	duplicate_label	heterozygous diploid	rdfs:label	heterozygous diploid
ERROR	duplicate_label	heterozygous diploid	rdfs:label	heterozygous diploid
ERROR	missing_ontology_license	obo:apo.owl	dc:license	
ERROR	missing_ontology_title	obo:apo.owl	dc11:title	
WARN	missing_definition	hyphal growth	IAO:0000115	
WARN	missing_definition	Affinity Capture-MS	IAO:0000115	
WARN	missing_definition	Affinity Capture-RNA	IAO:0000115	
WARN	missing_definition	interactions	IAO:0000115	
WARN	missing_definition	Affinity Capture-Western	IAO:0000115	
WARN	missing_definition	Biochemical Activity	IAO:0000115	
WARN	missing_definition	Co-crystal Structure	IAO:0000115	
WARN	missing_definition	Co-fractionation	IAO:0000115	
WARN	missing_definition	Co-localization	IAO:0000115	
WARN	missing_definition	Co-purification	IAO:0000115	
WARN	missing_definition	Dosage Growth Defect	IAO:0000115	
WARN	missing_definition	Dosage Lethality	IAO:0000115	
WARN	missing_definition	Dosage Rescue	IAO:0000115	
WARN	missing_definition	Epistatic MiniArray Profile	IAO:0000115	
WARN	missing_definition	FRET	IAO:0000115	
WARN	missing_definition	Far Western	IAO:0000115	
WARN	missing_definition	Phenotypic Enhancement	IAO:0000115	
WARN	missing_definition	Phenotypic Suppression	IAO:0000115	
WARN	missing_definition	Protein-RNA	IAO:0000115	
WARN	missing_definition	Protein-peptide	IAO:0000115	
WARN	missing_definition	Reconstituted Complex	IAO:0000115	
WARN	missing_definition	Synthetic Growth Defect	IAO:0000115	
WARN	missing_definition	Synthetic Lethality	IAO:0000115	
WARN	missing_definition	Synthetic Rescue	IAO:0000115	
WARN	missing_definition	Two-hybrid	IAO:0000115	
WARN	missing_definition	genetic interactions	IAO:0000115	
WARN	missing_definition	physical interactions	IAO:0000115	
WARN	missing_definition	Affinity Chromatography	IAO:0000115	
WARN	missing_definition	Affinity Precipitation	IAO:0000115	
WARN	missing_definition	Biochemical Assay	IAO:0000115	
WARN	missing_definition	Purified Complex	IAO:0000115	
WARN	missing_definition	phenotype assays	IAO:0000115	
WARN	missing_definition	PCA	IAO:0000115	
WARN	missing_definition	Synthetic Haploinsufficiency	IAO:0000115	
WARN	missing_definition	Negative Genetic	IAO:0000115	
WARN	missing_definition	Positive Genetic	IAO:0000115	
WARN	missing_obsolete_label	not yet recorded	rdfs:label	not yet recorded
WARN	missing_obsolete_label	systematic null mutation set	rdfs:label	systematic null mutation set
WARN	missing_obsolete_label	cell cycle arrest in G1 phase	rdfs:label	cell cycle arrest in G1 phase
WARN	missing_obsolete_label	cell cycle arrest at G2 phase	rdfs:label	cell cycle arrest at G2 phase
WARN	missing_obsolete_label	cell cycle arrest at START	rdfs:label	cell cycle arrest at START
WARN	missing_obsolete_label	cell cycle arrest	rdfs:label	cell cycle arrest
WARN	missing_obsolete_label	drug resistance	rdfs:label	drug resistance
WARN	missing_obsolete_label	respiratory growth rate	rdfs:label	respiratory growth rate
WARN	missing_obsolete_label	growth rate in exponential phase	rdfs:label	growth rate in exponential phase
WARN	missing_obsolete_label	growth rate in post-diauxic phase	rdfs:label	growth rate in post-diauxic phase
WARN	missing_obsolete_label	other method	rdfs:label	other method
WARN	missing_obsolete_label	other mutant type	rdfs:label	other mutant type
WARN	missing_obsolete_label	bud direction	rdfs:label	bud direction
WARN	missing_obsolete_label	cell cycle arrest in M phase	rdfs:label	cell cycle arrest in M phase
WARN	missing_obsolete_label	cell cycle arrest in metaphase	rdfs:label	cell cycle arrest in metaphase
WARN	missing_obsolete_label	cell cycle arrest at the metaphase - anaphase transition	rdfs:label	cell cycle arrest at the metaphase - anaphase transition
WARN	missing_obsolete_label	cell cycle arrest in anaphase	rdfs:label	cell cycle arrest in anaphase
WARN	missing_obsolete_label	cell cycle arrest in early anaphase	rdfs:label	cell cycle arrest in early anaphase
WARN	missing_obsolete_label	cell cycle arrest in mid anaphase	rdfs:label	cell cycle arrest in mid anaphase
WARN	missing_obsolete_label	cell cycle arrest in late anaphase	rdfs:label	cell cycle arrest in late anaphase
WARN	missing_obsolete_label	cell cycle arrest in telophase	rdfs:label	cell cycle arrest in telophase
WARN	missing_obsolete_label	cell cycle arrest in G0 (stationary phase)	rdfs:label	cell cycle arrest in G0 (stationary phase)
WARN	missing_obsolete_label	systematic repressible mutation set	rdfs:label	systematic repressible mutation set
WARN	missing_obsolete_label	null homozygous diploid	rdfs:label	null homozygous diploid
WARN	missing_obsolete_label	null heterozygous diploid	rdfs:label	null heterozygous diploid
WARN	missing_obsolete_label	fermentative growth rate	rdfs:label	fermentative growth rate
WARN	missing_obsolete_label	multiple	rdfs:label	multiple
WARN	missing_obsolete_label	heterozygous diploid	rdfs:label	heterozygous diploid
WARN	missing_obsolete_label	homozygous diploid	rdfs:label	homozygous diploid
WARN	missing_obsolete_label	anaerobic growth rate	rdfs:label	anaerobic growth rate
WARN	missing_obsolete_label	cell cycle arrest in S phase	rdfs:label	cell cycle arrest in S phase
WARN	missing_obsolete_label	cell cycle arrest at the G2/M phase transition	rdfs:label	cell cycle arrest at the G2/M phase transition
WARN	missing_obsolete_label	allergy induction	rdfs:label	allergy induction
WARN	missing_xrefs	qualifier	oboInOwl:hasDbXref	
WARN	missing_xrefs	abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	decreased	oboInOwl:hasDbXref	
WARN	missing_xrefs	increased	oboInOwl:hasDbXref	
WARN	missing_xrefs	absent	oboInOwl:hasDbXref	
WARN	missing_xrefs	mutant_type	oboInOwl:hasDbXref	
WARN	missing_xrefs	misexpression	oboInOwl:hasDbXref	
WARN	missing_xrefs	overexpression	oboInOwl:hasDbXref	
WARN	missing_xrefs	activation	oboInOwl:hasDbXref	
WARN	missing_xrefs	gain of function	oboInOwl:hasDbXref	
WARN	missing_xrefs	null	oboInOwl:hasDbXref	
WARN	missing_xrefs	repressible	oboInOwl:hasDbXref	
WARN	missing_xrefs	reduction of function	oboInOwl:hasDbXref	
WARN	missing_xrefs	conditional	oboInOwl:hasDbXref	
WARN	missing_xrefs	unspecified	oboInOwl:hasDbXref	
WARN	missing_xrefs	observable	oboInOwl:hasDbXref	
WARN	missing_xrefs	experiment_type	oboInOwl:hasDbXref	
WARN	missing_xrefs	classical genetics	oboInOwl:hasDbXref	
WARN	missing_xrefs	competitive growth	oboInOwl:hasDbXref	
WARN	missing_xrefs	protein activity	oboInOwl:hasDbXref	
WARN	missing_xrefs	development	oboInOwl:hasDbXref	
WARN	missing_xrefs	budding	oboInOwl:hasDbXref	
WARN	missing_xrefs	axial budding pattern	oboInOwl:hasDbXref	
WARN	missing_xrefs	bipolar budding pattern	oboInOwl:hasDbXref	
WARN	missing_xrefs	filamentous growth	oboInOwl:hasDbXref	
WARN	missing_xrefs	invasive growth	oboInOwl:hasDbXref	
WARN	missing_xrefs	pseudohyphal growth	oboInOwl:hasDbXref	
WARN	missing_xrefs	lifespan	oboInOwl:hasDbXref	
WARN	missing_xrefs	sexual cycle	oboInOwl:hasDbXref	
WARN	missing_xrefs	mating response	oboInOwl:hasDbXref	
WARN	missing_xrefs	cell fusion	oboInOwl:hasDbXref	
WARN	missing_xrefs	mating efficiency	oboInOwl:hasDbXref	
WARN	missing_xrefs	nuclear fusion during mating	oboInOwl:hasDbXref	
WARN	missing_xrefs	pheromone production	oboInOwl:hasDbXref	
WARN	missing_xrefs	pheromone sensitivity	oboInOwl:hasDbXref	
WARN	missing_xrefs	shmoo formation	oboInOwl:hasDbXref	
WARN	missing_xrefs	meiosis	oboInOwl:hasDbXref	
WARN	missing_xrefs	meiotic recombination	oboInOwl:hasDbXref	
WARN	missing_xrefs	sporulation	oboInOwl:hasDbXref	
WARN	missing_xrefs	spore germination	oboInOwl:hasDbXref	
WARN	missing_xrefs	spore wall formation	oboInOwl:hasDbXref	
WARN	missing_xrefs	sporulation efficiency	oboInOwl:hasDbXref	
WARN	missing_xrefs	sterile	oboInOwl:hasDbXref	
WARN	missing_xrefs	silencing	oboInOwl:hasDbXref	
WARN	missing_xrefs	transposable element transposition	oboInOwl:hasDbXref	
WARN	missing_xrefs	virulence	oboInOwl:hasDbXref	
WARN	missing_xrefs	morphology	oboInOwl:hasDbXref	
WARN	missing_xrefs	cellular morphology	oboInOwl:hasDbXref	
WARN	missing_xrefs	cell shape	oboInOwl:hasDbXref	
WARN	missing_xrefs	cell size	oboInOwl:hasDbXref	
WARN	missing_xrefs	cell wall morphology	oboInOwl:hasDbXref	
WARN	missing_xrefs	cytoskeleton morphology	oboInOwl:hasDbXref	
WARN	missing_xrefs	mitochondrial morphology	oboInOwl:hasDbXref	
WARN	missing_xrefs	bud neck morphology	oboInOwl:hasDbXref	
WARN	missing_xrefs	nuclear morphology	oboInOwl:hasDbXref	
WARN	missing_xrefs	peroxisomal morphology	oboInOwl:hasDbXref	
WARN	missing_xrefs	vacuolar morphology	oboInOwl:hasDbXref	
WARN	missing_xrefs	colony appearance	oboInOwl:hasDbXref	
WARN	missing_xrefs	colony color	oboInOwl:hasDbXref	
WARN	missing_xrefs	colony shape	oboInOwl:hasDbXref	
WARN	missing_xrefs	colony size	oboInOwl:hasDbXref	
WARN	missing_xrefs	liquid culture appearance	oboInOwl:hasDbXref	
WARN	missing_xrefs	flocculation	oboInOwl:hasDbXref	
WARN	missing_xrefs	cellular processes	oboInOwl:hasDbXref	
WARN	missing_xrefs	cytokinesis	oboInOwl:hasDbXref	
WARN	missing_xrefs	mitotic cell cycle	oboInOwl:hasDbXref	
WARN	missing_xrefs	intracellular transport	oboInOwl:hasDbXref	
WARN	missing_xrefs	autophagy	oboInOwl:hasDbXref	
WARN	missing_xrefs	endocytosis	oboInOwl:hasDbXref	
WARN	missing_xrefs	mitochondrial transport	oboInOwl:hasDbXref	
WARN	missing_xrefs	nuclear transport	oboInOwl:hasDbXref	
WARN	missing_xrefs	protein secretion	oboInOwl:hasDbXref	
WARN	missing_xrefs	vacuolar transport	oboInOwl:hasDbXref	
WARN	missing_xrefs	stress resistance	oboInOwl:hasDbXref	
WARN	missing_xrefs	killer toxin resistance	oboInOwl:hasDbXref	
WARN	missing_xrefs	osmotic stress resistance	oboInOwl:hasDbXref	
WARN	missing_xrefs	oxidative stress resistance	oboInOwl:hasDbXref	
WARN	missing_xrefs	radiation resistance	oboInOwl:hasDbXref	
WARN	missing_xrefs	UV resistance	oboInOwl:hasDbXref	
WARN	missing_xrefs	X ray resistance	oboInOwl:hasDbXref	
WARN	missing_xrefs	resistance to chemicals	oboInOwl:hasDbXref	
WARN	missing_xrefs	budding index	oboInOwl:hasDbXref	
WARN	missing_xrefs	metal resistance	oboInOwl:hasDbXref	
WARN	missing_xrefs	starvation resistance	oboInOwl:hasDbXref	
WARN	missing_xrefs	temperature sensitive growth	oboInOwl:hasDbXref	
WARN	missing_xrefs	thermotolerance	oboInOwl:hasDbXref	
WARN	missing_xrefs	metabolism and growth	oboInOwl:hasDbXref	
WARN	missing_xrefs	chemical compound accumulation	oboInOwl:hasDbXref	
WARN	missing_xrefs	nutrient utilization	oboInOwl:hasDbXref	
WARN	missing_xrefs	auxotrophy	oboInOwl:hasDbXref	
WARN	missing_xrefs	utilization of carbon source	oboInOwl:hasDbXref	
WARN	missing_xrefs	utilization of nitrogen source	oboInOwl:hasDbXref	
WARN	missing_xrefs	nutrient uptake	oboInOwl:hasDbXref	
WARN	missing_xrefs	fermentative metabolism	oboInOwl:hasDbXref	
WARN	missing_xrefs	respiratory metabolism	oboInOwl:hasDbXref	
WARN	missing_xrefs	mitochondrial rho- mutation frequency	oboInOwl:hasDbXref	
WARN	missing_xrefs	mitochondrial genome maintenance	oboInOwl:hasDbXref	
WARN	missing_xrefs	vegetative growth	oboInOwl:hasDbXref	
WARN	missing_xrefs	survival rate in stationary phase	oboInOwl:hasDbXref	
WARN	missing_xrefs	competitive fitness	oboInOwl:hasDbXref	
WARN	missing_xrefs	viability	oboInOwl:hasDbXref	
WARN	missing_xrefs	inviable	oboInOwl:hasDbXref	
WARN	missing_xrefs	viable	oboInOwl:hasDbXref	
WARN	missing_xrefs	large-scale survey	oboInOwl:hasDbXref	
WARN	missing_xrefs	normal	oboInOwl:hasDbXref	
WARN	missing_xrefs	nuclear position	oboInOwl:hasDbXref	
WARN	missing_xrefs	size of nucleus	oboInOwl:hasDbXref	
WARN	missing_xrefs	actin cytoskeleton morphology	oboInOwl:hasDbXref	
WARN	missing_xrefs	recovery from pheromone-induced cell cycle arrest	oboInOwl:hasDbXref	
WARN	missing_xrefs	pheromone-induced cell cycle arrest	oboInOwl:hasDbXref	
WARN	missing_xrefs	utilization of phosphorus source	oboInOwl:hasDbXref	
WARN	missing_xrefs	nuclear import	oboInOwl:hasDbXref	
WARN	missing_xrefs	nuclear export	oboInOwl:hasDbXref	
WARN	missing_xrefs	peroxisomal transport	oboInOwl:hasDbXref	
WARN	missing_xrefs	protein transport	oboInOwl:hasDbXref	
WARN	missing_xrefs	small molecule transport	oboInOwl:hasDbXref	
WARN	missing_xrefs	protein/peptide modification	oboInOwl:hasDbXref	
WARN	missing_xrefs	RNA localization	oboInOwl:hasDbXref	
WARN	missing_xrefs	critical cell size at START (G1 cell-size checkpoint)	oboInOwl:hasDbXref	
WARN	missing_xrefs	critical cell size at G2/M (cryptic G2/M cell size checkpoint)	oboInOwl:hasDbXref	
WARN	missing_xrefs	chromosome/plasmid maintenance	oboInOwl:hasDbXref	
